# power spectrum of phi
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.390509e-01   9.881676e-17   0.000000e+00   1.929826e-17   24
  4.397820e-01   9.495025e-17   2.066609e-04   1.013691e-17   72
  4.416774e-01   2.670600e-16   5.619580e-09   4.195084e-17   48
  4.421136e-01   2.630017e-17   0.000000e+00   6.043418e-18   8
  4.429848e-01   5.066235e-17   7.947286e-09   1.072433e-17   48
  4.446991e-01   1.793683e-16   9.683574e-05   5.532625e-17   57
  4.451552e-01   1.369026e-16   0.000000e+00   2.330536e-17   24
  4.455880e-01   4.909935e-17   5.619580e-09   4.840100e-18   48
  4.460204e-01   1.177731e-16   1.101208e-08   1.594572e-17   30
  4.464524e-01   2.838302e-16   0.000000e+00   3.937963e-17   24
  4.481762e-01   1.274410e-16   4.890638e-09   2.668128e-17   78
  4.498933e-01   1.170018e-16   0.000000e+00   1.573090e-17   24
  4.511769e-01   5.766043e-16   0.000000e+00   9.562697e-17   6
  4.520306e-01   1.273126e-16   0.000000e+00   2.017895e-17   24
  4.524568e-01   7.047755e-17   0.000000e+00   1.059423e-17   24
  4.535206e-01   7.158521e-17   2.125214e-04   1.019208e-17   48
  4.545821e-01   5.368062e-17   0.000000e+00   7.843136e-18   24
  4.550059e-01   1.954561e-16   0.000000e+00   7.335243e-17   6
  4.554294e-01   4.193236e-17   0.000000e+00   4.571627e-18   48
  4.571193e-01   4.118456e-17   5.619580e-09   5.345930e-18   48
  4.579619e-01   5.201334e-17   0.000000e+00   9.209129e-18   12
  4.583826e-01   1.094095e-16   7.947286e-09   1.537420e-17   24
  4.588030e-01   4.558891e-17   0.000000e+00   1.092413e-17   24
  4.596425e-01   1.418676e-16   0.000000e+00   4.095145e-17   6
  4.604805e-01   4.689581e-17   0.000000e+00   7.221006e-18   24
  4.613170e-01   4.976658e-17   5.619580e-09   7.758583e-18   24
  4.652466e-01   6.138974e-17   2.058721e-04   8.818837e-18   54
  4.658907e-01   2.982645e-17   0.000000e+00   6.997463e-18   24
  4.667175e-01   2.801056e-17   0.000000e+00   3.655584e-18   48
  4.683667e-01   2.822589e-17   0.000000e+00   5.306853e-18   24
  4.691891e-01   3.942705e-17   0.000000e+00   7.964157e-18   24
  4.700101e-01   4.418667e-17   9.733398e-09   9.641994e-18   24
  4.712389e-01   8.095830e-17   5.619580e-09   1.565768e-17   6
  4.732798e-01   5.315086e-17   7.947286e-09   9.746429e-18   24
  4.761223e-01   8.757735e-18   0.000000e+00   1.829113e-18   8
  4.769314e-01   1.757595e-17   0.000000e+00   2.366596e-18   48
  4.781424e-01   7.094657e-17   7.947286e-09   1.631702e-17   6
  4.785454e-01   2.788356e-17   0.000000e+00   3.986253e-18   36
  4.793503e-01   3.089328e-17   5.619580e-09   4.407346e-18   24
  4.817571e-01   2.733756e-17   7.947286e-09   4.539431e-18   24
  4.857419e-01   7.905081e-17   0.000000e+00   3.133729e-17   6
  4.877221e-01   2.630607e-17   0.000000e+00   3.165164e-18   24
  4.885120e-01   1.070700e-17   0.000000e+00   2.667077e-18   24
  4.893005e-01   1.394442e-17   0.000000e+00   1.525592e-18   24
  4.908739e-01   2.476851e-17   0.000000e+00   3.863773e-18   24
  4.940055e-01   1.206586e-17   1.123916e-08   4.459415e-18   6
  4.990524e-01   8.744473e-18   5.619580e-09   2.446478e-18   24
  4.998243e-01   1.090622e-17   0.000000e+00   1.883810e-18   12
  5.005951e-01   2.605227e-17   7.947286e-09   4.451651e-18   24
  5.029002e-01   1.031577e-17   0.000000e+00   2.942675e-18   6
  5.101311e-01   1.269358e-17   0.000000e+00   4.960449e-18   8
  5.108863e-01   9.381483e-18   5.619580e-09   2.365510e-18   24
  5.123933e-01   3.039380e-17   0.000000e+00   1.390110e-17   6
  5.217137e-01   6.668794e-18   0.000000e+00   1.734697e-18   12
  5.224521e-01   1.080104e-17   0.000000e+00   2.745504e-18   6
  5.330447e-01   3.551674e-18   0.000000e+00   7.832713e-19   6
