# power spectrum of phi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.990294e-01   3.761769e-15   0.000000e+00   4.437535e-16   72
  3.995122e-01   3.044950e-15   0.000000e+00   4.413483e-16   48
  4.004761e-01   1.075918e-14   5.619580e-09   1.330452e-15   24
  4.009571e-01   3.657005e-15   0.000000e+00   5.559338e-16   72
  4.014376e-01   4.224641e-15   0.000000e+00   5.121831e-16   60
  4.019175e-01   3.305225e-15   5.298191e-09   3.833652e-16   72
  4.023968e-01   3.953955e-15   0.000000e+00   5.394177e-16   24
  4.028756e-01   3.715775e-15   0.000000e+00   4.834860e-16   72
  4.033538e-01   6.456027e-15   9.733398e-09   8.370581e-16   48
  4.047849e-01   4.809921e-15   7.064254e-09   5.963631e-16   108
  4.052609e-01   9.039990e-15   0.000000e+00   1.272749e-15   48
  4.057363e-01   1.727577e-15   5.619580e-09   2.263579e-16   48
  4.062111e-01   2.677741e-15   0.000000e+00   5.224497e-16   24
  4.066854e-01   4.626794e-15   7.492773e-09   6.471351e-16   72
  4.071591e-01   3.968354e-15   0.000000e+00   3.662158e-16   96
  4.085095e-01   3.200342e-15   1.651903e-04   4.456406e-16   56
  4.090485e-01   4.437153e-15   0.000000e+00   7.794170e-16   72
  4.099899e-01   3.428227e-15   0.000000e+00   7.979025e-16   24
  4.104598e-01   3.888170e-15   0.000000e+00   5.161459e-16   72
  4.109291e-01   1.636963e-15   5.619580e-09   2.007180e-16   48
  4.121469e-01   3.071059e-15   2.291567e-04   3.517969e-16   120
  4.132680e-01   3.589621e-15   5.619580e-09   5.263416e-16   48
  4.146649e-01   3.221906e-15   0.000000e+00   3.030492e-16   144
  4.160572e-01   2.730467e-15   5.619580e-09   4.275021e-16   24
  4.165203e-01   3.605884e-15   0.000000e+00   4.300468e-16   84
  4.169828e-01   9.168388e-15   0.000000e+00   1.223866e-15   24
  4.174448e-01   8.083888e-15   5.619580e-09   1.973986e-15   12
  4.179064e-01   9.847528e-15   7.947286e-09   1.782830e-15   24
  4.183674e-01   7.517396e-15   0.000000e+00   1.010137e-15   24
  4.195385e-01   2.812389e-15   2.287955e-04   3.105270e-16   132
  4.202064e-01   1.850819e-15   5.298191e-09   2.071394e-16   72
  4.206649e-01   2.031612e-15   5.619580e-09   2.868287e-16   48
  4.215803e-01   3.253424e-15   0.000000e+00   3.943631e-16   96
  4.229499e-01   3.145996e-15   0.000000e+00   4.914064e-16   24
  4.234054e-01   1.052768e-15   0.000000e+00   1.612573e-16   48
  4.238604e-01   4.089098e-15   0.000000e+00   7.648579e-16   24
  4.243149e-01   1.147152e-15   0.000000e+00   1.829585e-16   24
  4.247690e-01   1.693560e-15   0.000000e+00   2.262401e-16   24
  4.252226e-01   1.172648e-15   0.000000e+00   1.364440e-16   48
  4.256757e-01   1.916306e-15   7.947286e-09   2.094871e-16   48
  4.270320e-01   1.536160e-15   7.947286e-09   1.720065e-16   24
  4.274832e-01   3.715137e-15   0.000000e+00   7.107428e-16   24
  4.279339e-01   1.901000e-15   0.000000e+00   2.202359e-16   72
  4.288339e-01   2.918216e-15   5.619580e-09   4.122005e-16   48
  4.306282e-01   3.153624e-15   0.000000e+00   4.933945e-16   36
  4.310756e-01   4.477587e-15   5.619580e-09   8.643821e-16   48
  4.319690e-01   1.167414e-15   0.000000e+00   1.721015e-16   24
  4.324150e-01   3.734376e-15   7.492773e-09   6.388286e-16   72
  4.328606e-01   1.731537e-15   0.000000e+00   2.399648e-16   72
  4.337503e-01   3.128059e-15   0.000000e+00   6.472812e-16   24
  4.345273e-01   2.329068e-15   1.921429e-04   2.914729e-16   96
  4.355244e-01   1.470090e-15   0.000000e+00   1.717744e-16   24
  4.364087e-01   1.162212e-15   0.000000e+00   1.817464e-16   48
