# power spectrum of chi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.390509e-01   3.961093e-25   0.000000e+00   5.743059e-26   24
  4.397820e-01   6.550048e-25   2.066609e-04   6.879943e-26   72
  4.416774e-01   8.024606e-25   5.619580e-09   8.324335e-26   48
  4.421136e-01   3.449136e-25   0.000000e+00   1.290537e-25   8
  4.429848e-01   5.483733e-25   7.947286e-09   6.919442e-26   48
  4.446991e-01   7.795673e-25   9.683574e-05   2.018641e-25   57
  4.451552e-01   1.208573e-24   0.000000e+00   2.676860e-25   24
  4.455880e-01   3.022115e-25   5.619580e-09   4.001765e-26   48
  4.460204e-01   1.515986e-24   1.101208e-08   3.436627e-25   30
  4.464524e-01   1.201030e-24   0.000000e+00   2.154817e-25   24
  4.481762e-01   5.275598e-25   4.890638e-09   4.289795e-26   78
  4.498933e-01   3.483089e-25   0.000000e+00   6.515113e-26   24
  4.511769e-01   2.554307e-24   0.000000e+00   7.352615e-25   6
  4.520306e-01   6.545547e-25   0.000000e+00   1.272078e-25   24
  4.524568e-01   4.013655e-25   0.000000e+00   8.413142e-26   24
  4.535206e-01   5.175694e-25   2.125214e-04   7.276484e-26   48
  4.545821e-01   6.608222e-25   0.000000e+00   1.516505e-25   24
  4.550059e-01   1.715679e-24   0.000000e+00   4.335584e-25   6
  4.554294e-01   3.465976e-25   0.000000e+00   4.242309e-26   48
  4.571193e-01   3.094520e-25   5.619580e-09   4.921384e-26   48
  4.579619e-01   8.431087e-25   0.000000e+00   1.371918e-25   12
  4.583826e-01   6.274486e-25   7.947286e-09   9.893869e-26   24
  4.588030e-01   2.924294e-25   0.000000e+00   6.848871e-26   24
  4.596425e-01   1.317529e-24   0.000000e+00   2.680164e-25   6
  4.604805e-01   4.421525e-25   0.000000e+00   6.990099e-26   24
  4.613170e-01   5.456284e-25   5.619580e-09   7.605053e-26   24
  4.652466e-01   3.709982e-25   2.058721e-04   4.315500e-26   54
  4.658907e-01   2.162901e-25   0.000000e+00   3.954427e-26   24
  4.667175e-01   3.734803e-25   0.000000e+00   4.556030e-26   48
  4.683667e-01   3.168163e-25   0.000000e+00   7.373186e-26   24
  4.691891e-01   3.827227e-25   0.000000e+00   6.870208e-26   24
  4.700101e-01   4.842768e-25   9.733398e-09   7.423141e-26   24
  4.712389e-01   4.084766e-25   5.619580e-09   5.040388e-26   6
  4.732798e-01   8.658079e-25   7.947286e-09   2.079307e-25   24
  4.761223e-01   3.331512e-25   0.000000e+00   5.103749e-26   8
  4.769314e-01   3.117762e-25   0.000000e+00   4.349527e-26   48
  4.781424e-01   6.830066e-25   7.947286e-09   2.708975e-25   6
  4.785454e-01   3.728511e-25   0.000000e+00   4.619051e-26   36
  4.793503e-01   2.478795e-25   5.619580e-09   3.748489e-26   24
  4.817571e-01   3.148301e-25   7.947286e-09   6.183913e-26   24
  4.857419e-01   8.034368e-25   0.000000e+00   2.902940e-25   6
  4.877221e-01   2.856595e-25   0.000000e+00   6.031005e-26   24
  4.885120e-01   2.898107e-25   0.000000e+00   4.905566e-26   24
  4.893005e-01   2.839635e-25   0.000000e+00   5.769272e-26   24
  4.908739e-01   3.947146e-25   0.000000e+00   9.691753e-26   24
  4.940055e-01   2.798710e-25   1.123916e-08   9.344456e-26   6
  4.990524e-01   1.657044e-25   5.619580e-09   3.009941e-26   24
  4.998243e-01   1.307996e-25   0.000000e+00   3.002530e-26   12
  5.005951e-01   2.769187e-25   7.947286e-09   3.248347e-26   24
  5.029002e-01   2.225816e-25   0.000000e+00   6.271300e-26   6
  5.101311e-01   2.218741e-25   0.000000e+00   5.169582e-26   8
  5.108863e-01   3.171495e-25   5.619580e-09   4.446416e-26   24
  5.123933e-01   2.458646e-25   0.000000e+00   6.658233e-26   6
  5.217137e-01   2.357853e-25   0.000000e+00   4.052047e-26   12
  5.224521e-01   9.515163e-26   0.000000e+00   3.440563e-26   6
  5.330447e-01   1.413986e-25   0.000000e+00   3.152795e-26   6
