# power spectrum of hij
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.004761e-01   9.914448e-25   5.619580e-09   1.062274e-25   24
  4.009571e-01   5.759127e-25   0.000000e+00   5.114116e-26   72
  4.014376e-01   8.846390e-25   0.000000e+00   6.867365e-26   60
  4.019175e-01   6.071850e-25   5.298191e-09   4.829586e-26   72
  4.023968e-01   1.003248e-24   0.000000e+00   9.907458e-26   24
  4.028756e-01   8.357683e-25   0.000000e+00   1.097276e-25   72
  4.033538e-01   1.009839e-24   9.733398e-09   7.780187e-26   48
  4.047849e-01   9.934706e-25   7.064254e-09   9.171712e-26   108
  4.052609e-01   9.201272e-25   0.000000e+00   8.677857e-26   48
  4.057363e-01   5.227003e-25   5.619580e-09   3.516585e-26   48
  4.062111e-01   7.996994e-25   0.000000e+00   9.211384e-26   24
  4.066854e-01   8.224381e-25   7.492773e-09   9.172457e-26   72
  4.071591e-01   7.793825e-25   0.000000e+00   5.223525e-26   96
  4.085095e-01   5.935305e-25   1.651903e-04   5.133668e-26   56
  4.090485e-01   7.444033e-25   0.000000e+00   6.868914e-26   72
  4.099899e-01   5.374268e-25   0.000000e+00   6.447744e-26   24
  4.104598e-01   8.528434e-25   0.000000e+00   6.803098e-26   72
  4.109291e-01   5.018592e-25   5.619580e-09   5.056930e-26   48
  4.121469e-01   6.537558e-25   2.291567e-04   4.207311e-26   120
  4.132680e-01   7.989128e-25   5.619580e-09   7.166772e-26   48
  4.146649e-01   5.709555e-25   0.000000e+00   3.789789e-26   144
  4.160572e-01   8.460272e-25   5.619580e-09   1.206862e-25   24
  4.165203e-01   6.631101e-25   0.000000e+00   5.362612e-26   84
  4.169828e-01   7.744403e-25   0.000000e+00   9.318723e-26   24
  4.174448e-01   1.717185e-24   5.619580e-09   2.566572e-25   12
  4.179064e-01   1.096824e-24   7.947286e-09   8.973138e-26   24
  4.183674e-01   9.313292e-25   0.000000e+00   7.848536e-26   24
  4.195385e-01   6.648888e-25   2.287955e-04   4.139773e-26   132
  4.202064e-01   5.909120e-25   5.298191e-09   4.300113e-26   72
  4.206649e-01   6.030616e-25   5.619580e-09   6.214388e-26   48
  4.215803e-01   6.603291e-25   0.000000e+00   5.364076e-26   96
  4.229499e-01   6.662872e-25   0.000000e+00   8.102387e-26   24
  4.234054e-01   3.994814e-25   0.000000e+00   3.800532e-26   48
  4.238604e-01   1.030756e-24   0.000000e+00   1.113719e-25   24
  4.243149e-01   5.088122e-25   0.000000e+00   5.513608e-26   24
  4.247690e-01   9.434752e-25   0.000000e+00   8.691541e-26   24
  4.252226e-01   6.165155e-25   0.000000e+00   6.417673e-26   48
  4.256757e-01   6.964599e-25   7.947286e-09   1.086151e-25   48
  4.270320e-01   3.459498e-25   7.947286e-09   3.310564e-26   24
  4.274832e-01   7.516535e-25   0.000000e+00   1.147883e-25   24
  4.279339e-01   5.385865e-25   0.000000e+00   4.233725e-26   72
  4.288339e-01   6.590377e-25   5.619580e-09   4.367008e-26   48
  4.306282e-01   8.981558e-25   0.000000e+00   1.392761e-25   36
  4.310756e-01   9.250768e-25   5.619580e-09   1.404451e-25   48
  4.319690e-01   2.527779e-25   0.000000e+00   4.394984e-26   24
  4.324150e-01   6.871460e-25   7.492773e-09   5.558869e-26   72
  4.328606e-01   4.221253e-25   0.000000e+00   4.897661e-26   72
  4.337503e-01   8.258625e-25   0.000000e+00   1.090770e-25   24
  4.345273e-01   5.901138e-25   1.921429e-04   5.639242e-26   96
  4.355244e-01   4.040773e-25   0.000000e+00   4.398235e-26   24
  4.364087e-01   5.117439e-25   0.000000e+00   5.310285e-26   48
