# power spectrum of B
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.178195e-01   7.181054e-19   0.000000e+00   7.920014e-20   72
  3.190302e-01   6.897296e-19   6.422377e-09   1.391823e-19   84
  3.196339e-01   1.316687e-18   0.000000e+00   1.535465e-19   84
  3.202364e-01   6.623935e-19   0.000000e+00   7.330399e-20   216
  3.208378e-01   1.853550e-19   0.000000e+00   1.886602e-20   48
  3.214381e-01   3.783487e-19   0.000000e+00   3.202700e-20   24
  3.220372e-01   4.828619e-19   0.000000e+00   6.758299e-20   240
  3.226352e-01   4.101778e-19   0.000000e+00   3.875835e-20   192
  3.238280e-01   6.664552e-19   0.000000e+00   1.731428e-19   36
  3.244227e-01   1.091284e-18   0.000000e+00   1.953194e-19   72
  3.250163e-01   5.189211e-19   0.000000e+00   8.071704e-20   132
  3.256089e-01   5.610414e-19   0.000000e+00   4.918679e-20   120
  3.262004e-01   1.370766e-18   0.000000e+00   2.751286e-19   72
  3.267908e-01   5.096198e-19   0.000000e+00   5.165737e-20   72
  3.273801e-01   2.945889e-19   1.015467e-08   1.977927e-20   168
  3.285556e-01   1.413751e-19   0.000000e+00   1.154917e-20   48
  3.291418e-01   4.728954e-19   6.477696e-09   5.642332e-20   204
  3.297269e-01   7.824018e-19   0.000000e+00   1.592663e-19   72
  3.303111e-01   4.639764e-19   0.000000e+00   5.224732e-20   72
  3.314762e-01   3.564121e-19   0.000000e+00   5.663305e-20   168
  3.320572e-01   2.559582e-19   3.746387e-09   2.035677e-20   144
  3.332162e-01   8.974395e-19   0.000000e+00   2.854109e-19   24
  3.337942e-01   1.941099e-19   3.973643e-09   2.312482e-20   96
  3.343712e-01   4.273195e-19   0.000000e+00   3.802415e-20   192
  3.349472e-01   1.666761e-19   0.000000e+00   1.510504e-20   72
  3.355222e-01   3.772898e-19   5.298191e-09   6.792030e-20   36
  3.360963e-01   3.122389e-19   7.865773e-09   3.106506e-20   168
  3.366693e-01   1.498942e-19   0.000000e+00   1.176085e-20   120
  3.378125e-01   3.365904e-19   6.882552e-09   4.021734e-20   96
  3.383827e-01   3.895208e-19   0.000000e+00   4.307480e-20   144
  3.389519e-01   2.829272e-19   0.000000e+00   3.398583e-20   48
  3.395201e-01   1.761040e-19   1.059638e-08   1.300808e-20   144
  3.400874e-01   1.762505e-19   0.000000e+00   1.960833e-20   56
  3.406537e-01   3.286790e-19   5.298191e-09   5.269656e-20   72
  3.412191e-01   1.163569e-19   3.973643e-09   1.117315e-20   96
  3.423471e-01   8.250486e-20   3.973643e-09   9.723455e-21   24
  3.429097e-01   2.304286e-19   0.000000e+00   1.756053e-20   156
  3.434714e-01   2.595109e-19   4.890638e-09   3.023596e-20   156
  3.440322e-01   2.372989e-19   3.973643e-09   2.749705e-20   48
  3.445920e-01   2.238142e-19   0.000000e+00   3.948645e-20   72
  3.451510e-01   3.359812e-19   0.000000e+00   4.606767e-20   72
  3.457090e-01   2.076379e-19   3.973643e-09   1.586133e-20   96
  3.468224e-01   1.293411e-19   0.000000e+00   9.991836e-21   48
  3.473778e-01   1.193996e-19   6.882552e-09   7.847870e-21   96
  3.479323e-01   1.950260e-19   9.990364e-09   2.412352e-20   216
  3.484859e-01   1.550620e-19   0.000000e+00   1.781721e-20   96
  3.495904e-01   2.142393e-19   0.000000e+00   2.492771e-20   96
  3.501414e-01   1.090067e-19   0.000000e+00   8.985834e-21   96
  3.512407e-01   4.499241e-19   0.000000e+00   1.424891e-19   12
  3.517891e-01   2.006574e-19   0.000000e+00   1.843663e-20   168
  3.523367e-01   1.344540e-19   0.000000e+00   1.390347e-20   96
  3.528833e-01   7.734196e-20   3.973643e-09   9.909357e-21   48
  3.534292e-01   2.082056e-19   6.488932e-09   3.004944e-20   72
  3.539742e-01   1.074036e-19   4.495664e-09   8.264707e-21   120
  3.545183e-01   1.205948e-19   7.947286e-09   7.164573e-21   192
  3.556041e-01   2.431104e-19   0.000000e+00   5.193957e-20   12
  3.561458e-01   1.176024e-19   0.000000e+00   8.542795e-21   168
  3.566867e-01   4.326291e-19   3.973643e-09   4.184850e-20   24
  3.572267e-01   1.165895e-19   0.000000e+00   1.188065e-20   72
  3.577659e-01   9.535456e-20   0.000000e+00   9.344171e-21   48
  3.583043e-01   7.075849e-20   5.619580e-09   4.893274e-21   96
  3.588419e-01   1.925830e-19   0.000000e+00   2.157662e-20   48
  3.599147e-01   3.036595e-19   5.619580e-09   4.778766e-20   24
  3.604498e-01   1.279305e-19   0.000000e+00   2.807765e-20   36
  3.609842e-01   1.344997e-19   7.078835e-09   1.226552e-20   132
  3.615178e-01   5.630997e-20   7.492773e-09   5.820990e-21   72
  3.620507e-01   1.031328e-19   0.000000e+00   1.397289e-20   24
  3.625827e-01   1.245265e-19   0.000000e+00   8.724795e-21   192
  3.631140e-01   8.433057e-20   0.000000e+00   5.912829e-21   144
  3.641741e-01   6.611441e-20   0.000000e+00   7.602870e-21   72
  3.647031e-01   1.044805e-19   0.000000e+00   1.287612e-20   72
  3.652313e-01   9.835515e-20   5.619580e-09   1.051278e-20   96
  3.657587e-01   1.271893e-19   0.000000e+00   1.759564e-20   72
  3.668112e-01   5.124749e-20   0.000000e+00   4.436711e-21   96
  3.673364e-01   8.044826e-20   0.000000e+00   5.015160e-21   144
