# power spectrum of hij
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.390509e-01   1.035286e-24   0.000000e+00   1.379205e-25   24
  4.397820e-01   9.000742e-25   2.066609e-04   7.459580e-26   72
  4.416774e-01   9.541937e-25   5.619580e-09   8.854735e-26   48
  4.421136e-01   3.382456e-25   0.000000e+00   5.404009e-26   8
  4.429848e-01   5.223529e-25   7.947286e-09   4.929828e-26   48
  4.446991e-01   1.035652e-24   9.683574e-05   2.285458e-25   57
  4.451552e-01   5.289341e-25   0.000000e+00   6.935575e-26   24
  4.455880e-01   8.764247e-25   5.619580e-09   6.118134e-26   48
  4.460204e-01   1.370048e-24   1.101208e-08   2.460272e-25   30
  4.464524e-01   1.679798e-24   0.000000e+00   1.651508e-25   24
  4.481762e-01   8.819193e-25   4.890638e-09   7.112010e-26   78
  4.498933e-01   8.230357e-25   0.000000e+00   1.051421e-25   24
  4.511769e-01   1.534707e-24   0.000000e+00   3.208168e-25   6
  4.520306e-01   1.422618e-24   0.000000e+00   1.588277e-25   24
  4.524568e-01   5.759557e-25   0.000000e+00   7.789677e-26   24
  4.535206e-01   8.144797e-25   2.125214e-04   7.632064e-26   48
  4.545821e-01   5.039836e-25   0.000000e+00   9.861088e-26   24
  4.550059e-01   1.008451e-24   0.000000e+00   2.113752e-25   6
  4.554294e-01   6.504316e-25   0.000000e+00   6.052357e-26   48
  4.571193e-01   6.323091e-25   5.619580e-09   7.682617e-26   48
  4.579619e-01   6.589890e-25   0.000000e+00   1.188304e-25   12
  4.583826e-01   9.539600e-25   7.947286e-09   2.376594e-25   24
  4.588030e-01   5.512931e-25   0.000000e+00   5.578915e-26   24
  4.596425e-01   1.479894e-24   0.000000e+00   2.125204e-25   6
  4.604805e-01   7.002171e-25   0.000000e+00   6.846903e-26   24
  4.613170e-01   8.822575e-25   5.619580e-09   9.566349e-26   24
  4.652466e-01   9.212461e-25   2.058721e-04   8.373495e-26   54
  4.658907e-01   4.233178e-25   0.000000e+00   3.589125e-26   24
  4.667175e-01   5.710641e-25   0.000000e+00   4.355301e-26   48
  4.683667e-01   4.761761e-25   0.000000e+00   1.184771e-25   24
  4.691891e-01   5.465122e-25   0.000000e+00   5.927268e-26   24
  4.700101e-01   6.001322e-25   9.733398e-09   7.804675e-26   24
  4.712389e-01   1.324700e-24   5.619580e-09   2.197328e-25   6
  4.732798e-01   1.022155e-24   7.947286e-09   2.014026e-25   24
  4.761223e-01   6.958391e-25   0.000000e+00   1.073889e-25   8
  4.769314e-01   5.156263e-25   0.000000e+00   4.652716e-26   48
  4.781424e-01   1.230008e-24   7.947286e-09   3.179983e-25   6
  4.785454e-01   6.150615e-25   0.000000e+00   7.803571e-26   36
  4.793503e-01   6.768994e-25   5.619580e-09   8.217502e-26   24
  4.817571e-01   7.909932e-25   7.947286e-09   1.423165e-25   24
  4.857419e-01   1.520131e-24   0.000000e+00   3.923577e-25   6
  4.877221e-01   4.170864e-25   0.000000e+00   4.943741e-26   24
  4.885120e-01   4.794916e-25   0.000000e+00   4.208121e-26   24
  4.893005e-01   5.657011e-25   0.000000e+00   1.067212e-25   24
  4.908739e-01   6.764098e-25   0.000000e+00   1.191418e-25   24
  4.940055e-01   5.942990e-25   1.123916e-08   1.778185e-25   6
  4.990524e-01   5.430211e-25   5.619580e-09   5.791692e-26   24
  4.998243e-01   3.943673e-25   0.000000e+00   6.466115e-26   12
  5.005951e-01   5.280536e-25   7.947286e-09   9.234401e-26   24
  5.029002e-01   7.096395e-25   0.000000e+00   6.915790e-26   6
  5.101311e-01   5.055445e-25   0.000000e+00   3.364948e-26   8
  5.108863e-01   5.556509e-25   5.619580e-09   5.186065e-26   24
  5.123933e-01   4.151957e-25   0.000000e+00   1.464422e-25   6
  5.217137e-01   5.445387e-25   0.000000e+00   6.903600e-26   12
  5.224521e-01   5.041927e-25   0.000000e+00   1.433601e-25   6
  5.330447e-01   3.823432e-25   0.000000e+00   5.940027e-26   6
