# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.390509e-01   3.495944e-15   0.000000e+00   4.846242e-16   24
  4.397820e-01   3.655832e-15   2.066609e-04   5.328950e-16   72
  4.416774e-01   3.263777e-15   5.619580e-09   3.845241e-16   48
  4.421136e-01   5.125206e-15   0.000000e+00   1.597456e-15   8
  4.429848e-01   2.746639e-15   7.947286e-09   3.827516e-16   48
  4.446991e-01   5.522825e-15   9.683574e-05   1.542736e-15   57
  4.451552e-01   7.769458e-15   0.000000e+00   2.264030e-15   24
  4.455880e-01   3.664284e-15   5.619580e-09   4.785329e-16   48
  4.460204e-01   9.188177e-15   1.101208e-08   2.612676e-15   30
  4.464524e-01   1.077014e-14   0.000000e+00   2.210755e-15   24
  4.481762e-01   3.938365e-15   4.890638e-09   5.326532e-16   78
  4.498933e-01   3.133389e-15   0.000000e+00   4.627249e-16   24
  4.511769e-01   2.518606e-14   0.000000e+00   6.197255e-15   6
  4.520306e-01   4.205035e-15   0.000000e+00   8.006185e-16   24
  4.524568e-01   2.619482e-15   0.000000e+00   4.074391e-16   24
  4.535206e-01   3.436703e-15   2.125214e-04   5.146263e-16   48
  4.545821e-01   3.254078e-15   0.000000e+00   9.500612e-16   24
  4.550059e-01   1.406057e-14   0.000000e+00   1.874799e-15   6
  4.554294e-01   2.453621e-15   0.000000e+00   2.606365e-16   48
  4.571193e-01   2.599121e-15   5.619580e-09   4.144193e-16   48
  4.579619e-01   4.955278e-15   0.000000e+00   1.075374e-15   12
  4.583826e-01   5.962945e-15   7.947286e-09   1.306870e-15   24
  4.588030e-01   1.739091e-15   0.000000e+00   5.425708e-16   24
  4.596425e-01   1.009649e-14   0.000000e+00   3.068599e-15   6
  4.604805e-01   3.286989e-15   0.000000e+00   6.133795e-16   24
  4.613170e-01   2.581789e-15   5.619580e-09   4.087222e-16   24
  4.652466e-01   1.688488e-15   2.058721e-04   2.114599e-16   54
  4.658907e-01   1.991240e-15   0.000000e+00   3.437806e-16   24
  4.667175e-01   2.744615e-15   0.000000e+00   4.133164e-16   48
  4.683667e-01   2.312158e-15   0.000000e+00   5.782404e-16   24
  4.691891e-01   2.800287e-15   0.000000e+00   5.738806e-16   24
  4.700101e-01   3.135080e-15   9.733398e-09   4.995363e-16   24
  4.712389e-01   6.476019e-16   5.619580e-09   1.152775e-16   6
  4.732798e-01   4.877869e-15   7.947286e-09   1.027127e-15   24
  4.761223e-01   1.683826e-15   0.000000e+00   5.442937e-16   8
  4.769314e-01   2.155744e-15   0.000000e+00   3.162470e-16   48
  4.781424e-01   3.011802e-15   7.947286e-09   8.128857e-16   6
  4.785454e-01   2.491347e-15   0.000000e+00   5.756375e-16   36
  4.793503e-01   3.472207e-15   5.619580e-09   6.949668e-16   24
  4.817571e-01   2.123648e-15   7.947286e-09   2.917804e-16   24
  4.857419e-01   3.836413e-15   0.000000e+00   2.153621e-15   6
  4.877221e-01   1.581874e-15   0.000000e+00   2.557812e-16   24
  4.885120e-01   2.459653e-15   0.000000e+00   3.989454e-16   24
  4.893005e-01   2.666810e-15   0.000000e+00   4.508090e-16   24
  4.908739e-01   3.027772e-15   0.000000e+00   1.143684e-15   24
  4.940055e-01   1.629835e-15   1.123916e-08   4.413940e-16   6
  4.990524e-01   2.304887e-15   5.619580e-09   3.729866e-16   24
  4.998243e-01   2.351599e-15   0.000000e+00   2.456967e-16   12
  5.005951e-01   2.296734e-15   7.947286e-09   3.694173e-16   24
  5.029002e-01   1.700766e-15   0.000000e+00   4.665118e-16   6
  5.101311e-01   2.275842e-15   0.000000e+00   6.936613e-16   8
  5.108863e-01   2.011935e-15   5.619580e-09   4.903406e-16   24
  5.123933e-01   9.826345e-16   0.000000e+00   2.603733e-16   6
  5.217137e-01   2.171486e-15   0.000000e+00   8.022214e-16   12
  5.224521e-01   3.425313e-15   0.000000e+00   6.881185e-16   6
  5.330447e-01   1.995492e-15   0.000000e+00   3.821948e-16   6
