# power spectrum of chi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.390509e-01   2.087784e-24   0.000000e+00   4.690943e-25   24
  4.397820e-01   1.827216e-24   2.066609e-04   2.010247e-25   72
  4.416774e-01   7.609313e-25   5.619580e-09   8.739072e-26   48
  4.421136e-01   2.862809e-24   0.000000e+00   5.567662e-25   8
  4.429848e-01   9.115322e-25   7.947286e-09   1.397574e-25   48
  4.446991e-01   1.732388e-24   9.683574e-05   2.309772e-25   57
  4.451552e-01   1.700546e-24   0.000000e+00   3.661452e-25   24
  4.455880e-01   1.823265e-24   5.619580e-09   2.218577e-25   48
  4.460204e-01   2.945510e-24   1.101208e-08   5.122672e-25   30
  4.464524e-01   2.265887e-24   0.000000e+00   2.182883e-25   24
  4.481762e-01   1.774835e-24   4.890638e-09   2.566473e-25   78
  4.498933e-01   1.497623e-24   0.000000e+00   2.615293e-25   24
  4.511769e-01   6.774579e-24   0.000000e+00   1.855729e-24   6
  4.520306e-01   1.536996e-24   0.000000e+00   1.873690e-25   24
  4.524568e-01   1.894307e-24   0.000000e+00   3.291208e-25   24
  4.535206e-01   1.726343e-24   2.125214e-04   2.600634e-25   48
  4.545821e-01   1.130079e-24   0.000000e+00   1.739614e-25   24
  4.550059e-01   6.152417e-24   0.000000e+00   1.405744e-24   6
  4.554294e-01   9.990706e-25   0.000000e+00   1.186026e-25   48
  4.571193e-01   1.466572e-24   5.619580e-09   2.203477e-25   48
  4.579619e-01   1.437794e-24   0.000000e+00   2.842346e-25   12
  4.583826e-01   2.656614e-24   7.947286e-09   4.437872e-25   24
  4.588030e-01   7.248702e-25   0.000000e+00   1.300916e-25   24
  4.596425e-01   1.871327e-24   0.000000e+00   8.458811e-25   6
  4.604805e-01   1.311139e-24   0.000000e+00   2.568298e-25   24
  4.613170e-01   1.695564e-24   5.619580e-09   2.601074e-25   24
  4.652466e-01   1.219542e-24   2.058721e-04   1.394353e-25   54
  4.658907e-01   1.582859e-24   0.000000e+00   3.369698e-25   24
  4.667175e-01   1.433625e-24   0.000000e+00   1.661302e-25   48
  4.683667e-01   1.247682e-24   0.000000e+00   2.462514e-25   24
  4.691891e-01   1.553720e-24   0.000000e+00   2.908299e-25   24
  4.700101e-01   1.214496e-24   9.733398e-09   2.057700e-25   24
  4.712389e-01   1.171217e-24   5.619580e-09   2.800178e-25   6
  4.732798e-01   2.265032e-24   7.947286e-09   3.712249e-25   24
  4.761223e-01   1.135582e-24   0.000000e+00   1.296659e-25   8
  4.769314e-01   1.455453e-24   0.000000e+00   2.054909e-25   48
  4.781424e-01   9.738373e-25   7.947286e-09   1.256968e-25   6
  4.785454e-01   1.364758e-24   0.000000e+00   2.631159e-25   36
  4.793503e-01   1.732934e-24   5.619580e-09   2.667964e-25   24
  4.817571e-01   1.677286e-24   7.947286e-09   2.321224e-25   24
  4.857419e-01   2.364144e-24   0.000000e+00   2.422147e-25   6
  4.877221e-01   1.153646e-24   0.000000e+00   1.485037e-25   24
  4.885120e-01   1.104403e-24   0.000000e+00   2.064126e-25   24
  4.893005e-01   1.579752e-24   0.000000e+00   2.334640e-25   24
  4.908739e-01   1.177645e-24   0.000000e+00   3.692099e-25   24
  4.940055e-01   4.177710e-25   1.123916e-08   7.179623e-26   6
  4.990524e-01   2.427146e-24   5.619580e-09   3.386110e-25   24
  4.998243e-01   1.179732e-24   0.000000e+00   1.794733e-25   12
  5.005951e-01   1.533347e-24   7.947286e-09   2.774001e-25   24
  5.029002e-01   1.976948e-24   0.000000e+00   4.670609e-25   6
  5.101311e-01   2.389902e-24   0.000000e+00   4.026275e-25   8
  5.108863e-01   1.570380e-24   5.619580e-09   3.200767e-25   24
  5.123933e-01   1.226215e-24   0.000000e+00   1.042543e-25   6
  5.217137e-01   1.723735e-24   0.000000e+00   5.724589e-25   12
  5.224521e-01   2.264864e-24   0.000000e+00   2.270439e-25   6
  5.330447e-01   3.373206e-24   0.000000e+00   4.946331e-25   6
